418.951, -265.576, -334.077
368.951, -265.576, -334.077
318.951, -265.576, -334.077
268.951, -265.576, -334.077
268.951, -215.576, -334.077
268.951, -165.576, -334.077
268.951, -115.576, -334.077
318.951, -115.576, -334.077
368.951, -115.576, -334.077
418.951, -115.576, -334.077
418.951, -165.576, -334.077
418.951, -215.576, -334.077
418.951, -265.576, -334.077
